"","sub.id","sub.name","sub.sys","sub.status","pri.id","pri.name","pri.status"
"4856",39685,"SANTA FE MIDSTREAM PERMIAN LLC","Gas Transmission","INACTIVE",39685,"SANTA FE MIDSTREAM PERMIAN LLC","Current"
"4857",39685,"SANTA FE MIDSTREAM PERMIAN LLC","Hazardous Liquid","INACTIVE",39685,"SANTA FE MIDSTREAM PERMIAN LLC","Current"
"4858",39686,"CHEVRON PHILLIPS CHEMICAL CO, LP","Gas Transmission","INACTIVE",39686,"CHEVRON PHILLIPS CHEMICAL CO, LP","Current"
"4859",39687,"BRAZOS DELAWARE CRUDE, LLC","Hazardous Liquid","INACTIVE",39687,"BRAZOS DELAWARE CRUDE, LLC","Current"
"4860",39688,"MARKWEST NEW MEXICO, L.L.C.","Gas Transmission","ACTIVE",39688,"MARKWEST NEW MEXICO, L.L.C.","Current"
"4861",39689,"DRIFTWOOD PIPELINE LLC","Gas Transmission","ACTIVE",39689,"DRIFTWOOD PIPELINE LLC","Current"
"4862",39690,"DRIFTWOOD LNG LLC","LNG Plant/Facility","ACTIVE",39690,"DRIFTWOOD LNG LLC","Current"
"4863",39691,"BREITBURN ENERGY PARTNERS LP","Hazardous Liquid","INACTIVE",30029,"BREITBURN OPERATING L.P.","Current"
"4864",39691,"BREITBURN ENERGY PARTNERS LP","Hazardous Liquid","INACTIVE",39691,"BREITBURN ENERGY PARTNERS LP","Superseded"
"4865",39692,"SENDERO CARLSBAD NGL, LLC","Hazardous Liquid","INACTIVE",39692,"SENDERO CARLSBAD NGL, LLC","Current"
"4866",39693,"WILDHORSE TERMINAL LLC","Hazardous Liquid","INACTIVE",39693,"WILDHORSE TERMINAL LLC","Current"
"4867",39694,"BRIDGE ENERGY, LLC","Gas Gathering","ACTIVE",39694,"BRIDGE ENERGY, LLC","Current"
"4868",39694,"BRIDGE ENERGY, LLC","Hazardous Liquid","ACTIVE",39694,"BRIDGE ENERGY, LLC","Current"
"4869",39694,"BRIDGE ENERGY, LLC","Hazardous Liquid","ACTIVE",31806,"LINN WESTERN OPERATING, INC","Superseded"
"4870",39695,"THE 500 TOWNHOME APARTMENTS","Gas Distribution","ACTIVE",39695,"THE 500 TOWNHOME APARTMENTS","Current"
"4871",39696,"RIVERFRONT EXPLORATION, LLC","Gas Gathering","ACTIVE",39696,"RIVERFRONT EXPLORATION, LLC","Current"
"4872",39696,"RIVERFRONT EXPLORATION, LLC","Gas Transmission","ACTIVE",39696,"RIVERFRONT EXPLORATION, LLC","Current"
"4873",39697,"GOLDEN GAS SERVICE COMPANY","Gas Transmission","ACTIVE",39697,"GOLDEN GAS SERVICE COMPANY","Current"
"4874",39697,"GOLDEN GAS SERVICE COMPANY","UNGS","ACTIVE",39697,"GOLDEN GAS SERVICE COMPANY","Current"
"4875",39698,"S2 ENERGY OPERATING LLC","Hazardous Liquid","ACTIVE",39698,"S2 ENERGY OPERATING LLC","Current"
"4876",39699,"MULGREW OIL COMPANY","Gas Distribution","ACTIVE",39699,"MULGREW OIL COMPANY","Current"
"4877",39700,"HIGHLANDS PIPELINE COMPANY, L.C.","Gas Gathering","ACTIVE",39700,"HIGHLANDS PIPELINE COMPANY, L.C.","Current"
"4878",39701,"BOARDWALK TEXAS INTRASTATE, LLC","Gas Transmission","ACTIVE",19270,"Boardwalk","Current"
"4879",39702,"PIN OAK ENERGY PARTNERS LLC","Gas Gathering","ACTIVE",39702,"PIN OAK ENERGY PARTNERS LLC","Current"
"4880",39702,"PIN OAK ENERGY PARTNERS LLC","Gas Transmission","ACTIVE",39702,"PIN OAK ENERGY PARTNERS LLC","Current"
"4881",39703,"LASFUEL CORPERATION","Hazardous Liquid","ACTIVE",39703,"LASFUEL CORPERATION","Current"
"4882",39704,"KIOWA POWER PARTNERS, LLC","Gas Transmission","ACTIVE",39704,"KIOWA POWER PARTNERS, LLC","Current"
"4883",39705,"IACX ROSWELL LLC","Gas Gathering","ACTIVE",39705,"IACX ROSWELL LLC","Current"
"4884",39706,"SUNOCO PARTNERS MARKETING & TERMINALS LP","Hazardous Liquid","ACTIVE",18718,"Energy Transfer","Current"
"4885",39706,"SUNOCO PARTNERS MARKETING & TERMINALS LP","Hazardous Liquid","ACTIVE",32099,"Energy Transfer","Superseded"
"4886",39706,"SUNOCO PARTNERS MARKETING & TERMINALS LP","Hazardous Liquid","ACTIVE",39706,"SUNOCO PARTNERS MARKETING & TERMINALS LP","Superseded"
"4887",39707,"TARGA SOUTHOK NGL PIPELINE LLC","Hazardous Liquid","INACTIVE",32296,"Targa","Current"
"4888",39707,"TARGA SOUTHOK NGL PIPELINE LLC","Hazardous Liquid","INACTIVE",39707,"TARGA SOUTHOK NGL PIPELINE LLC","Current"
"4889",39708,"SYDRI OPERATING, INC.","Gas Gathering","INACTIVE",39708,"SYDRI OPERATING, INC.","Current"
"4890",39708,"SYDRI OPERATING, INC.","Hazardous Liquid","INACTIVE",39708,"SYDRI OPERATING, INC.","Current"
"4891",39709,"LA FRONTERA HOLDINGS LLC","Gas Transmission","INACTIVE",39709,"LA FRONTERA HOLDINGS LLC","Current"
"4892",39710,"ROCKY MOUNTAIN MIDSTREAM LLC","Gas Gathering","ACTIVE",30940,"WILLIAMS ENERGY, LLC","Current"
"4893",39710,"ROCKY MOUNTAIN MIDSTREAM LLC","Gas Gathering","ACTIVE",19570,"Williams Pipeline","Current"
"4894",39710,"ROCKY MOUNTAIN MIDSTREAM LLC","Gas Gathering","ACTIVE",19570,"Williams Pipeline","Superseded"
"4895",39710,"ROCKY MOUNTAIN MIDSTREAM LLC","Gas Gathering","ACTIVE",39710,"Rocky Mountain Midstream LLC","Superseded"
"4896",39711,"TIMBER CREEK OPERATING LLC","Gas Transmission","ACTIVE",39711,"TIMBER CREEK OPERATING LLC","Current"
"4897",39712,"ASHLEY ENERGY, LLC","Gas Distribution","ACTIVE",39712,"ASHLEY ENERGY, LLC","Current"
"4898",39713,"CANTIUM. LLC","Hazardous Liquid","ACTIVE",39713,"CANTIUM. LLC","Current"
"4899",39714,"CAMS MIDSTREAM","Gas Transmission","ACTIVE",39714,"CAMS MIDSTREAM","Current"
"4900",39715,"CNX MIDSTREAM PARTNERS LP","Gas Transmission","ACTIVE",38910,"CNX GAS COMPANY LLC","Current"
"4901",39716,"TIMBERVIEW ESTATES MHC, LLC","Gas Distribution","ACTIVE",39716,"TIMBERVIEW ESTATES MHC, LLC","Current"
"4902",39717,"NORTHSTAR TERMINAL PORT ARTHUR LLC","Hazardous Liquid","INACTIVE",39717,"NORTHSTAR TERMINAL PORT ARTHUR LLC","Current"
"4903",39718,"ROCKCLIFF ENERGY OPERATING","Gas Gathering","INACTIVE",39718,"ROCKCLIFF ENERGY OPERATING","Current"
"4904",39719,"CORIX UTILITIES (TEXAS)","Gas Distribution","ACTIVE",39719,"CORIX UTILITIES (TEXAS)","Current"
"4905",39720,"WEATHERLY OIL & GAS, LLC","Gas Gathering","INACTIVE",39720,"WEATHERLY OIL & GAS, LLC","Current"
"4906",39721,"CYPRESS PRODUCTION OF TEXAS","Gas Gathering","INACTIVE",39721,"CYPRESS PRODUCTION OF TEXAS","Current"
"4907",39722,"ULAKE APARTMENTS","Gas Distribution","ACTIVE",39722,"ULAKE APARTMENTS","Current"
"4908",39723,"MARSHALL EQUITY INVESTMENTS, LLC","Gas Distribution","ACTIVE",39723,"MARSHALL EQUITY INVESTMENTS, LLC","Current"
"4909",39724,"EPIC Y-GRADE PIPELINE, LP","Hazardous Liquid","INACTIVE",39724,"EPIC Y-GRADE PIPELINE, LP","Current"
"4910",39725,"SBE CHEMICAL PARTNERS I LLC","Hazardous Liquid","INACTIVE",39725,"SBE CHEMICAL PARTNERS I LLC","Current"
"4911",39726,"NORTHWOOD ENERGY CORP","Gas Transmission","INACTIVE",39726,"NORTHWOOD ENERGY CORP","Current"
"4912",39727,"TAMPA PREMIUM OUTLETS","Gas Distribution","ACTIVE",39727,"TAMPA PREMIUM OUTLETS","Current"
"4913",39728,"MIDSHIP PIPELINE COMPANY, LLC","Gas Transmission","ACTIVE",39728,"CHENIERE LNG O&M SERVICES, LLC.","Current"
"4914",39729,"ENVIA ENERGY","Gas Transmission","INACTIVE",39729,"ENVIA ENERGY","Current"
"4915",39730,"MELISSA RENEWABLES","Gas Transmission","ACTIVE",39730,"MELISSA RENEWABLES","Current"
"4916",39731,"VANTAGE PIPELINE US LP","Hazardous Liquid","ACTIVE",32094,"AUX SABLE LIQUID PRODUCTS","Current"
"4917",39731,"VANTAGE PIPELINE US LP","Hazardous Liquid","ACTIVE",39731,"VANTAGE PIPELINE US LP","Current"
"4918",39732,"WESTERN REFINING DELAWARE BASIN STORAGE, LLC","Hazardous Liquid","INACTIVE",39732,"WESTERN REFINING DELAWARE BASIN STORAGE, LLC","Current"
"4919",39733,"NTE OHIO, LLC","Gas Transmission","ACTIVE",39733,"NTE OHIO, LLC","Current"
"4920",39734,"MM SL APPLEGATE APTS","Gas Distribution","ACTIVE",39734,"CAPITOL HILL, LLC","Current"
"4921",39735,"CREEKSIDE EAST CONDOMININIUMS","Gas Distribution","ACTIVE",39735,"CREEKSIDE EAST CONDOMININIUMS","Current"
"4922",39736,"JAMES CONSTRUCTION GROUP, L.L.C.","Gas Transmission","INACTIVE",39736,"JAMES CONSTRUCTION GROUP, L.L.C.","Current"
"4923",39737,"SAGE NATURAL RESOURCES LLC","Gas Gathering","ACTIVE",39737,"SAGE NATURAL RESOURCES LLC","Current"
"4924",39738,"NEWPORT TOWN HOMES","Gas Distribution","ACTIVE",39738,"NEWPORT TOWN HOMES","Current"
"4925",39739,"OCELOT ENERGY MANAGEMENT LLC","Hazardous Liquid","ACTIVE",39739,"OCELOT ENERGY MANAGEMENT LLC","Current"
"4926",39740,"ARBORS AT EVANSVILLE/REDBANK","Gas Distribution","ACTIVE",39740,"ARBORS AT EVANSVILLE/REDBANK","Current"
"4927",39741,"VENTURE OIL & GAS, INC.","Gas Transmission","ACTIVE",39741,"VENTURE OIL & GAS, INC.","Current"
"4928",39742,"NORTH DAKOTA LNG LLC","Hazardous Liquid","ACTIVE",39742,"NORTH DAKOTA LNG LLC","Current"
"4929",39742,"NORTH DAKOTA LNG LLC","LNG Plant/Facility","ACTIVE",39742,"NORTH DAKOTA LNG LLC","Current"
"4930",39743,"NEOKC PIPELINE","Gas Gathering","ACTIVE",39743,"NEOKC PIPELINE","Current"
"4931",39744,"BRIGHAM YOUNG UNIVERSITY","Gas Distribution","ACTIVE",39744,"BRIGHAM YOUNG UNIVERSITY","Current"
"4932",39745,"SEAPORT MIDSTREAM PARTNERS, LLC.","Hazardous Liquid","ACTIVE",30909,"TRANSMONTAIGNE OPERATING COMPANY L.P.","Current"
"4933",39746,"ELEVATION MIDSTREAM","Gas Transmission","ACTIVE",39746,"ELEVATION MIDSTREAM","Current"
"4934",39746,"ELEVATION MIDSTREAM","Hazardous Liquid","ACTIVE",39746,"ELEVATION MIDSTREAM","Current"
"4935",39747,"PARK CAPITOL","Gas Distribution","ACTIVE",39747,"PARK CAPITOL","Current"
"4936",39748,"SALIDA HOUSING AUTHORITY","Gas Distribution","ACTIVE",39748,"SALIDA HOUSING AUTHORITY","Current"
"4937",39749,"O'REILLY MANAGEMENT SERVICES","Gas Distribution","ACTIVE",39749,"O'REILLY MANAGEMENT SERVICES","Current"
"4938",39750,"GREYLOCK MIDSTREAM, LLC","Gas Gathering","ACTIVE",39750,"GREYLOCK MIDSTREAM, LLC","Current"
"4939",39750,"GREYLOCK MIDSTREAM, LLC","Gas Transmission","ACTIVE",39750,"GREYLOCK MIDSTREAM, LLC","Current"
"4940",39751,"GREYLOCK PRODUCTION, LLC","Gas Gathering","ACTIVE",39751,"GREYLOCK PRODUCTION, LLC","Current"
"4941",39751,"GREYLOCK PRODUCTION, LLC","Gas Transmission","ACTIVE",39751,"GREYLOCK PRODUCTION, LLC","Current"
"4942",39752,"STAKEHOLDER GAS UTILITY, LLC","Gas Transmission","ACTIVE",39752,"STAKEHOLDER GAS UTILITY, LLC","Current"
"4943",39752,"STAKEHOLDER GAS UTILITY, LLC","Hazardous Liquid","ACTIVE",39752,"STAKEHOLDER GAS UTILITY, LLC","Current"
"4944",39753,"CURETON FRONT RANGE LLC","Gas Gathering","ACTIVE",39753,"CURETON FRONT RANGE LLC","Current"
"4945",39753,"CURETON FRONT RANGE LLC","Gas Transmission","ACTIVE",39753,"CURETON FRONT RANGE LLC","Current"
"4946",39753,"CURETON FRONT RANGE LLC","Hazardous Liquid","ACTIVE",39753,"CURETON FRONT RANGE LLC","Current"
"4947",39754,"CAPTUREPOINT LLC","Hazardous Liquid","ACTIVE",39754,"PERDURE PETROLEUM, LLC","Current"
"4948",39755,"WOODWAY BLUEBONNET PIPELINE LLC","Gas Transmission","ACTIVE",39755,"MULTIFUELS BLUEBONNET PIPELINE, LLC","Current"
"4949",39756,"STRAND ENERGY, L.C.","Gas Distribution","INACTIVE",39756,"STRAND ENERGY, L.C.","Current"
"4950",39756,"STRAND ENERGY, L.C.","Gas Gathering","INACTIVE",39756,"STRAND ENERGY, L.C.","Current"
"4951",39757,"GENERATION PIPELINE, LLC","Gas Transmission","ACTIVE",11169,"Enbridge","Current"
"4952",39757,"GENERATION PIPELINE, LLC","Gas Transmission","ACTIVE",19235,"Enbridge","Current"
"4953",39757,"GENERATION PIPELINE, LLC","Gas Transmission","ACTIVE",39757,"GENERATION PIPELINE, LLC","Superseded"
"4954",39758,"SUNDOWN ENERGY, LLC","Gas Gathering","ACTIVE",39758,"SUNDOWN ENERGY, LLC","Current"
"4955",39759,"IRON HORSE MIDSTREAM, LLC","Gas Gathering","ACTIVE",39759,"IRON HORSE MIDSTREAM, LLC","Current"
"4956",39759,"IRON HORSE MIDSTREAM, LLC","Gas Gathering","ACTIVE",39479,"CARDINAL NE MIDSTREAM, LLC","Superseded"
"4957",39759,"IRON HORSE MIDSTREAM, LLC","Gas Transmission","ACTIVE",39759,"IRON HORSE MIDSTREAM, LLC","Current"
"4958",39759,"IRON HORSE MIDSTREAM, LLC","Gas Transmission","ACTIVE",39479,"CARDINAL NE MIDSTREAM, LLC","Superseded"
"4959",39760,"THE DOW CHEMICAL COMPANY, SDO","Gas Transmission","ACTIVE",3535,"DOW PIPELINE CO","Current"
"4960",39760,"THE DOW CHEMICAL COMPANY, SDO","Gas Transmission","ACTIVE",3527,"DOW PIPELINE CO","Current"
"4961",39760,"THE DOW CHEMICAL COMPANY, SDO","Gas Transmission","ACTIVE",30959,"THE DOW CHEMICAL COMPANY","Current"
"4962",39760,"THE DOW CHEMICAL COMPANY, SDO","Hazardous Liquid","ACTIVE",3535,"DOW PIPELINE CO","Current"
"4963",39760,"THE DOW CHEMICAL COMPANY, SDO","Hazardous Liquid","ACTIVE",30959,"THE DOW CHEMICAL COMPANY","Superseded"
"4964",39760,"THE DOW CHEMICAL COMPANY, SDO","Hazardous Liquid","ACTIVE",30959,"THE DOW CHEMICAL COMPANY","Current"
"4965",39760,"THE DOW CHEMICAL COMPANY, SDO","UNGS","ACTIVE",3535,"DOW PIPELINE CO","Current"
"4966",39760,"THE DOW CHEMICAL COMPANY, SDO","UNGS","ACTIVE",39760,"THE DOW CHEMICAL COMPANY, SDO","Current"
"4967",39761,"NYTIS EXPLORATION COMPANY, LLC","Gas Gathering","INACTIVE",39761,"NYTIS EXPLORATION COMPANY, LLC","Current"
"4968",39762,"BLACKWELL EXP & DEVELOPMENT LLC","Gas Transmission","ACTIVE",39762,"BLACKWELL EXP & DEVELOPMENT LLC","Current"
"4969",39763,"FELIX MIDSTREAM, LLC.","Hazardous Liquid","INACTIVE",39763,"FELIX MIDSTREAM, LLC.","Current"
"4970",39764,"MATRIKS ENERGY LLC","Gas Gathering","ACTIVE",39764,"MATRIKS ENERGY LLC","Current"
"4971",39765,"AMERICAN HERITAGE RETIREMENT COMMUNITY","Gas Distribution","ACTIVE",39765,"AMERICAN HERITAGE RETIREMENT COMMUNITY","Current"
"4972",39766,"WOLF MIDSTREAM PARTNERS LLC","Hazardous Liquid","INACTIVE",39766,"WOLF MIDSTREAM PARTNERS LLC","Current"
"4973",39767,"FELDERHOFF PRODUCTION COMPANY","Gas Gathering","ACTIVE",39767,"FELDERHOFF PRODUCTION COMPANY","Current"
"4974",39768,"AVAD OPERATING, LLC","Gas Transmission","INACTIVE",39768,"AVAD OPERATING, LLC","Current"
"4975",39769,"KELTON GAS SERVICES, LLC","Gas Transmission","ACTIVE",39769,"KELTON GAS SERVICES, LLC","Current"
"4976",39770,"HYPERION MIDSTREAM, LLC","Gas Gathering","ACTIVE",39770,"HUNTLEY & HUNTLEY ENERGY EXPLORATION, LLC","Current"
"4977",39771,"ELK OPERATING SERVICES LLC","Hazardous Liquid","ACTIVE",39771,"ELK OPERATING SERVICES LLC","Current"
"4978",39772,"L&A MELGAR LLC APARTMENTS","Gas Distribution","ACTIVE",39772,"L&A MELGAR LLC APARTMENTS","Current"
"4979",39773,"ANHEUSER-BUSCH LLC","Gas Transmission","ACTIVE",39773,"ANHEUSER-BUSCH LLC","Current"
"4980",39774,"GLASS MOUNTAIN PIPELINE, LLC","Hazardous Liquid","ACTIVE",39774,"NAVIGATOR ENERGY SERVICES, LLC","Current"
"4981",39775,"LA111 LLC","Gas Gathering","INACTIVE",39775,"LA111 LLC","Current"
"4982",39776,"IBEX MIDSTREAM LLC","Gas Gathering","ACTIVE",39356,"AETHON ENERGY OPERATING LLC","Current"
"4983",39776,"IBEX MIDSTREAM LLC","Gas Transmission","ACTIVE",39356,"AETHON ENERGY OPERATING LLC","Current"
"4984",39777,"BANNER BAYWOOD HOSPITAL","Gas Distribution","ACTIVE",39777,"BANNER BAYWOOD HOSPITAL","Current"
"4985",39778,"ALOHA MOTEL","Gas Distribution","ACTIVE",39778,"ALOHA MOTEL","Current"
"4986",39779,"SEABREEZE ENERGY PRODUCERS, LLC","Gas Transmission","ACTIVE",39779,"SEABREEZE ENERGY PRODUCERS, LLC","Current"
"4987",39780,"BAZZLE GAS COMPANY","Gas Distribution","ACTIVE",39780,"BAZZLE GAS COMPANY","Current"
"4988",39781,"REDCLIFF MIDSTREAM LLC","Gas Transmission","ACTIVE",39781,"REDCLIFF MIDSTREAM LLC","Current"
"4989",39781,"REDCLIFF MIDSTREAM LLC","Hazardous Liquid","ACTIVE",39781,"REDCLIFF MIDSTREAM LLC","Current"
"4990",39782,"GYPSY LANE VILLAGE","Gas Distribution","ACTIVE",39782,"GYPSY LANE VILLAGE","Current"
"4991",39783,"LAKE CUMBERLAND NATURAL GAS AUTHORITY","Gas Distribution","ACTIVE",18388,"SOMERSET GAS SERVICE","Current"
"4992",39784,"AVOCET LNG, LLC","Gas Gathering","ACTIVE",39130,"MCP Operating LLC","Current"
"4993",39784,"AVOCET LNG, LLC","Gas Gathering","ACTIVE",39784,"AVOCET LNG, LLC","Superseded"
"4994",39784,"AVOCET LNG, LLC","Gas Transmission","ACTIVE",39130,"MCP Operating LLC","Current"
"4995",39784,"AVOCET LNG, LLC","Gas Transmission","ACTIVE",39784,"AVOCET LNG, LLC","Superseded"
"4996",39785,"EPIC CONSOLIDATED OPERATIONS, LLC","Hazardous Liquid","ACTIVE",39785,"EPIC CONSOLIDATED OPERATIONS, LLC","Current"
"4997",39786,"MARATHON OIL EF LLC","Gas Gathering","ACTIVE",39786,"MARATHON OIL EF LLC","Current"
"4998",39787,"PDC PERMIAN INC.","Gas Gathering","INACTIVE",39787,"PDC PERMIAN INC.","Current"
"4999",39788,"SALT CREEK MIDSTREAM, LLC","Gas Gathering","INACTIVE",39788,"SALT CREEK MIDSTREAM, LLC","Current"
"5000",39789,"SABINE ETX GATHERING UTILITY","Gas Gathering","ACTIVE",32451,"NFR ENERGY LLC","Current"
"5001",39790,"BKV OPERATING LLC","Gas Transmission","INACTIVE",39790,"BKV OPERATING LLC","Current"
"5002",39791,"AMAROQ RESOURCES, LLC","Gas Transmission","ACTIVE",39791,"AURORA EXPLORATION, LLC","Current"
"5003",39792,"EXCO APPALACHIA MIDSTREAM, LLC","Gas Gathering","ACTIVE",39792,"EXCO APPALACHIA MIDSTREAM, LLC","Current"
"5004",39793,"ENERFIN GATHERING LLC","Gas Gathering","ACTIVE",39793,"ENERFIN GATHERING LLC","Current"
"5005",39794,"GULFMARK ENERGY, INC.","Hazardous Liquid","ACTIVE",39794,"GULFMARK ENERGY, INC.","Current"
"5006",39795,"DOMINION PRIVATIZATION, TEXAS LLC","Gas Distribution","ACTIVE",12876,"Questar","Current"
"5007",39795,"DOMINION PRIVATIZATION, TEXAS LLC","Gas Distribution","ACTIVE",2714,"DOMINION TRANSMISSION, INC","Superseded"
"5008",39795,"DOMINION PRIVATIZATION, TEXAS LLC","Gas Distribution","ACTIVE",39795,"DOMINION PRIVATIZATION, TEXAS LLC","Current"
"5009",39796,"CHEROKEE WELLS, LLC","Gas Transmission","ACTIVE",39796,"CHEROKEE WELLS, LLC","Current"
"5010",39796,"CHEROKEE WELLS, LLC","UNGS","ACTIVE",39796,"CHEROKEE WELLS, LLC","Current"
"5011",39797,"NATGASOLINE LLC","Gas Transmission","INACTIVE",39797,"NATGASOLINE LLC","Current"
"5012",39798,"BEEHIVE OPERATING, LLC","Gas Transmission","INACTIVE",39798,"BEEHIVE OPERATING, LLC","Current"
"5013",39799,"PETERBOROUGH RETIREMENT COMMUNITY AT UPLAND FARM, INC.","Gas Distribution","ACTIVE",39799,"PETERBOROUGH RETIREMENT COMMUNITY AT UPLAND FARM, INC.","Current"
"5014",39800,"KUDU MIDSTREAM LLC","Gas Gathering","ACTIVE",39356,"AETHON ENERGY OPERATING LLC","Current"
"5015",39801,"ELITE OCTANE, LLC","Gas Transmission","ACTIVE",39801,"ELITE OCTANE, LLC","Current"
"5016",39802,"RH ENERGYTRANS, LLC","Gas Transmission","ACTIVE",39802,"RH ENERGYTRANS, LLC","Current"
"5017",39803,"MAJOR MIDSTREAM OPERATING PARTNERS, LLC","Hazardous Liquid","INACTIVE",39803,"MAJOR MIDSTREAM OPERATING PARTNERS, LLC","Current"
"5018",39804,"FORK RIDGE ENERGY, LLC","Gas Gathering","INACTIVE",39804,"FORK RIDGE ENERGY, LLC","Current"
"5019",39805,"THOMPSON WEBSTER PIPELINE, INC.","Hazardous Liquid","ACTIVE",39805,"THOMPSON WEBSTER PIPELINE, INC.","Current"
"5020",39806,"EVX MIDSTREAM PARTNERS, LLC","Hazardous Liquid","ACTIVE",39806,"EVX MIDSTREAM PARTNERS, LLC","Current"
"5021",39807,"CAGO INC","Gas Transmission","INACTIVE",39807,"CAGO INC","Current"
"5022",39808,"JOHNS MANVILLE","Gas Distribution","ACTIVE",39808,"JOHNS MANVILLE","Current"
"5023",39808,"JOHNS MANVILLE","Gas Transmission","ACTIVE",39808,"JOHNS MANVILLE","Current"
"5024",39809,"KLICKITAT PUBLIC UTILITY DISTRICT","Gas Transmission","ACTIVE",39809,"KLICKITAT PUBLIC UTILITY DISTRICT","Current"
"5025",39810,"DIAMONDBACK E&P LLC","Hazardous Liquid","ACTIVE",39810,"DIAMONDBACK E&P LLC","Current"
"5026",39811,"ARCADIA OPERATING, LLC","Gas Transmission","ACTIVE",39811,"ARCADIA OPERATING, LLC","Current"
"5027",39812,"BALD KNOB APARTMENTS, AN AR LP","Gas Distribution","ACTIVE",39812,"BALD KNOB APARTMENTS, AN AR LP","Current"
"5028",39813,"TERRY LYNN APARTMENT HOMES","Gas Distribution","ACTIVE",39813,"TERRY LYNN APARTMENT HOMES","Current"
"5029",39814,"STATELINE PROCESSING, LLC","Gas Transmission","ACTIVE",32327,"TEXAS PIPELINE LLC","Current"
"5030",39815,"GT PIPELINE, LLC","Hazardous Liquid","ACTIVE",32327,"TEXAS PIPELINE LLC","Current"
"5031",39816,"INR OPERATING, LLC.","Gas Transmission","ACTIVE",39816,"INR OPERATING, LLC.","Current"
"5032",39817,"TN AVENUE LLC","Hazardous Liquid","ACTIVE",39817,"TENNESSEE AVENUE LLC","Current"
"5033",39818,"RICHSMITH MANAGEMENT","Gas Distribution","ACTIVE",39818,"RICHSMITH MANAGEMENT","Current"
"5034",39819,"BREITBURN ENERGY CO2","Hazardous Liquid","ACTIVE",30029,"BREITBURN OPERATING L.P.","Current"
"5035",39820,"MAVERICK TERMINALS CORPUS, LLC","Hazardous Liquid","ACTIVE",32327,"TEXAS PIPELINE LLC","Current"
"5036",39821,"AGRIUM U.S. INC.","Hazardous Liquid","INACTIVE",39821,"AGRIUM U.S. INC.","Current"
"5037",39822,"SCM PR, LLC","Hazardous Liquid","ACTIVE",39822,"SCM PR, LLC","Current"
"5038",39823,"TARGA DOWNSTREAM LLC","Hazardous Liquid","ACTIVE",32296,"Targa","Current"
"5039",39824,"POMELO CONNECTOR, LLC","Gas Transmission","ACTIVE",11169,"Enbridge","Current"
"5040",39824,"POMELO CONNECTOR, LLC","Gas Transmission","ACTIVE",19235,"Enbridge","Current"
"5041",39825,"SNUG HARBOR RESORT","Gas Distribution","ACTIVE",39825,"SNUG HARBOR RESORT","Current"
"5042",39826,"ROLAND DEVELOPMENT AUTHORITY","Gas Distribution","INACTIVE",39826,"ROLAND DEVELOPMENT AUTHORITY","Current"
"5043",39827,"SWISSPORT SA FUEL SERVICES, LLC","Hazardous Liquid","ACTIVE",39827,"SWISSPORT SA FUEL SERVICES, LLC","Current"
"5044",39828,"PEVELER PIPELINE, LP","Gas Gathering","ACTIVE",39828,"PEVELER PIPELINE, LP","Current"
"5045",39829,"TENASKA PENNSYLVANIA PARTNERS, LLC","Gas Transmission","ACTIVE",39829,"TENASKA PENNSYLVANIA PARTNERS, LLC","Current"
"5046",39830,"BLUE MOUNTAIN MIDSTREAM LLC","Gas Gathering","ACTIVE",39830,"BLUE MOUNTAIN MIDSTREAM LLC","Current"
"5047",39831,"PONDEROSA GATHERING (USG), LLC.","Gas Transmission","ACTIVE",39420,"FLORIDA SOUTHEAST CONNECTION, LLC","Current"
"5048",39831,"PONDEROSA GATHERING (USG), LLC.","Gas Transmission","ACTIVE",39831,"PONDEROSA GATHERING (USG), LLC.","Superseded"
"5049",39832,"CCI SAN JUAN LLC","Hazardous Liquid","INACTIVE",39832,"CCI SAN JUAN LLC","Current"
"5050",39833,"SAN MATEO BLACK RIVER OIL PIPELINE, LLC","Hazardous Liquid","ACTIVE",39833,"SAN MATEO BLACK RIVER OIL PIPELINE, LLC","Current"
"5051",39834,"REP KANSAS GATHERING, LLC","Gas Transmission","ACTIVE",39834,"REP KANSAS GATHERING, LLC","Current"
"5052",39835,"RENEWABLE ENERGY OF JEFFERSON LLC","Gas Transmission","ACTIVE",39835,"RENEWABLE ENERGY OF JEFFERSON LLC","Current"
"5053",39836,"SOUTHERN ENERGY CORP","Gas Transmission","INACTIVE",39836,"GULF PINE ENERGY OPERATING, LLC","Current"
"5054",39837,"PARAMOUNT PIPELINE LLC","Hazardous Liquid","ACTIVE",39837,"PARAMOUNT PIPELINE LLC","Current"
"5055",39838,"ENERGY DEVELOPMENTS OF INDY, LLC","Gas Distribution","INACTIVE",39838,"ENERGY DEVELOPMENTS OF INDY, LLC","Current"
"5056",39839,"INTEGRA AFFORDABLE MANAGEMENT","Gas Distribution","ACTIVE",39839,"INTEGRA AFFORDABLE MANAGEMENT","Current"
"5057",39840,"BLUE RIDGE RENEWABLES LLC","Gas Transmission","ACTIVE",39840,"BLUE RIDGE RENEWABLES LLC","Current"
"5058",39841,"RED BUTTE PIPELINE LLC","Hazardous Liquid","ACTIVE",39841,"RED BUTTE PIPELINE LLC","Current"
