Calendar Year,Portal_Year,State Abbreviation,Operator ID,Operator Business Name,Unknown ,Unknown ,Pre 1940s,1940-1949,1950-1959 ,1960-1969 ,1970-1979 ,1980-1989,1990-1999 ,2000-2009 ,2010-2019 ,2020-2029,Total Miles by Decade,Unknown services,Pre 1940 Number of Services,1940-1949 Number of Services,1950-1959 Number of Services,1960-1969 Number of Services,1970-1979 Number of Services,1980-1989 Number of Services,1990-1999 Number of Services,2000-2009 Number of Services,2010-2019 Number of Services,2020-2029 Number of Services,Case Mains_Services, CASE 'Mains' WHEN 'Mains' THEN '1' ELSE '0' END
2017,2022-01-11,KY,1328,"BENTON GAS SYSTEM, CITY OF",0,0,0,0,20,20,7,40,152,48,28,0,315,0,0,0,300,700,538,739,2957,894,833,0,1,1
2017,2022-01-11,KY,1816,"BROOKSVILLE UTILITIES, TOWN OF",0,0,0,0,0,8.2,12.37,1.89,45.6,12.51,6.38,0,86.95,0,0,0,0,170,123,30,211,125,62,0,1,1
2017,2022-01-11,KY,1985,B & H GAS CO,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,258,0,1,1
2017,2022-01-11,KY,2096,"CARLISLE GAS SYSTEM, CITY OF",0,0,0,0,0,4,0,10,0,1,0,0,15,0,0,0,0,1,0,693,0,10,5,0,1,1
2017,2022-01-11,KY,2116,"CARROLLTON GAS DISTRICT SYSTEM, CITY OF",0,0,0,0,0,23,38,36,11,46,13.3,0,167.3,0,0,0,0,485,1223,189,513,454,259,0,1,1
2017,2022-01-11,KY,2472,"CLAY NATURAL GAS SYSTEM, CITY OF",0,0,0,20,0,0,1,0,3,0,0,0,24,7,0,502,0,0,53,0,63,22,36,0,1,1
2017,2022-01-11,KY,2508,"CLINTON GAS SYSTEM, CITY OF",0,0,0,0,0,26,0,0,0,0,0,0,26,0,0,0,0,800,20,21,17,15,0,0,1,1
2017,2022-01-11,KY,2585,COLUMBIA GAS OF KENTUCKY INC,121,121,88.9,45.2,289.2,509.7,216.5,374,473.9,271.4,196.7,0,2586.5,0,8,3,9366,15959,11035,20011,37756,24610,17019,0,1,1
2017,2022-01-11,KY,2616,"COLUMBIA GAS TRANSMISSION, LLC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,87,241,248,59,86,20,44,11,0,1,1
2017,2022-01-11,KY,2624,COLUMBIA UTILITIES COMMISSION,29,29,0,0,0,0,0,5,3,11,7,0,55,1198,0,0,0,0,0,0,0,0,0,0,1,1
2017,2022-01-11,KY,3260,DELTA NATURAL GAS CO INC,62.388,62.388,0,0.64,3.578,150.839,240.606,362.58,675.546,274.515,136.787,0,1907.479,8598,0,0,0,0,0,3057,15012,9185,5913,0,1,1
2017,2022-01-11,KY,3538,DRAKESBORO NATURAL GAS CO,0,0,0,0,0,22,0,0,0,25,0,0,47,0,0,0,0,575,0,0,0,194,0,0,1,1
2017,2022-01-11,KY,4260,EDMONTON GAS CO,27,27,0,0,12,1,0,19,32,5,4,0,100,104,0,0,165,8,40,27,740,18,53,0,1,1
2017,2022-01-11,KY,4360,ELIZABETHTOWN NATURAL GAS,0,0,0,0,34,75,37,38,52,17,14.56,0,267.56,0,0,0,1352,2516,1277,960,1552,897,192,0,1,1
2017,2022-01-11,KY,5230,FLEMINGSBURG UTILITIES SYSTEM,0,0,0,0,0,0,43,29,0,0,4,0,76,0,0,0,0,0,678,200,55,14,58,0,1,1
2017,2022-01-11,KY,5680,FULTON GAS SYSTEM,39,39,0,0,0,0,0,1,1,0,1,0,42,1118,0,0,0,0,0,20,6,0,0,0,1,1
2017,2022-01-11,KY,6620,"GRAYSON UTILITIES COMMISSION, CITY OF",0,0,0,0,6,1,2,2,48,1,4,0,64,0,0,0,150,25,20,12,941,21,54,0,1,1
2017,2022-01-11,KY,7075,HARDIN NATURAL GAS SYSTEM,0,0,0,0,0,14,0,0,13,0,0,0,27,0,0,0,0,326,0,0,324,0,27,0,1,1
2017,2022-01-11,KY,7185,"HAZARD GAS CO, CITY OF",0,0,0,0,0,0,55,0,0,0,1,0,56,0,0,0,0,0,1550,0,0,0,7,0,1,1
2017,2022-01-11,KY,7220,HENDERSON MUNICIPAL GAS,25.64,25.64,32.34,12.58,30.06,22.79,27.72,20.27,32.75,29.38,21.91,0,255.44,553,1427,1351,833,748,1150,478,734,989,944,0,1,1
2017,2022-01-11,KY,7255,"HICKMAN GAS DEPT, CITY OF",0,0,0,0,20,0,0,0,9,0,0,0,29,0,0,0,840,50,14,10,10,0,1,0,1,1
2017,2022-01-11,KY,9260,JOHNSON COUNTY GAS CO INC,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,279,0,1,1
2017,2022-01-11,KY,10210,KEVIL NATURAL GAS SYSTEM,0,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,350,43,23,25,27,6,0,1,1
2017,2022-01-11,KY,10350,"KUTTAWA NATURAL GAS, CITY OF",0,0,0,0,0,38,1,5,13,14,0,0,71,0,0,0,0,574,36,26,62,76,42,0,1,1
2017,2022-01-11,KY,11016,LA CENTER NATURAL GAS SYSTEM,0,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,500,14,13,6,9,4,0,1,1
2017,2022-01-11,KY,11368,LEITCHFIELD GAS SYSTEM UTILITIES,88,88,0,0,0,0,0,2,11,11,9,0,121,1419,0,0,0,0,0,196,673,133,270,0,1,1
2017,2022-01-11,KY,11410,LEWISPORT NATURAL GAS SYSTEM,0,0,0,0,0,30,13,20,20,9,1.7,0,93.7,0,0,0,0,500,112,250,200,110,38,0,1,1
2017,2022-01-11,KY,11472,"LIBERTY GAS SYSTEM, CITY OF",0,0,0,0,20,13,0,0,0,0,0,0,33,0,0,0,550,98,0,0,0,2,0,0,1,1
2017,2022-01-11,KY,11824,LOUISVILLE GAS & ELECTRIC CO,177.8,177.8,0.6,0.8,489.1,749.5,314.3,339,1019.3,844,375.4,0,4309.8,0,281,67,21792,39300,26070,22476,72520,84658,31670,0,1,1
2017,2022-01-11,KY,12208,MARTIN GAS INC,0,0,0,0,0,0,0,12,6,0,0,0,18,0,0,0,0,0,0,324,76,10,9,0,1,1
2017,2022-01-11,KY,12774,MOREHEAD MUNICIPAL UTILITIES PLANT BOARD,0,0,0,0,0,1.5,0,38,3.93,12.75,0.94,0,57.12,0,0,0,0,15,13,1578,12,16,54,0,1,1
2017,2022-01-11,KY,12778,"MORGANFIELD GAS SYSTEM, CITY OF",0,0,0,0,25,14,12.59,30,27,2,3.02,0,113.61,0,0,0,1274,273,133,355,188,25,75,0,1,1
2017,2022-01-11,KY,12780,MORGANTOWN NATURAL GAS SYSTEM,0,0,0,0,0,20,9,10,23,1,7.12,0,70.12,0,0,0,0,412,216,388,209,133,84,0,1,1
2017,2022-01-11,KY,12918,MURRAY NATURAL GAS SYSTEM,0,0,0,0,53,17,17,36,42,42,74,0,281,0,0,0,920,1345,783,1301,2361,962,882,0,1,1
2017,2022-01-11,KY,14280,OLIVE HILL NATURAL GAS SYSTEM,23,23,0,0,0,0,0,0,0,0,0,0,23,648,0,0,0,0,0,0,0,0,0,0,1,1
2017,2022-01-11,KY,15035,PAINTSVILLE CITY GAS SYSTEM,0,0,0,0,0,0,62,2,1,1,0,0,66,0,0,0,0,0,2295,41,0,58,59,0,1,1
2017,2022-01-11,KY,15126,PARIS - HENRY COUNTY PUBLIC UTIL DIST,0,0,0,0,0,0,0,5,2,0,0,0,7,0,0,0,0,0,0,150,10,6,11,0,1,1
2017,2022-01-11,KY,15350,PEOPLES NATURAL GAS COMPANY LLC,0,0,0,0,0,0,0,0,0,0,0,0,0,2942,0,0,0,0,0,0,0,0,141,0,1,1
2017,2022-01-11,KY,15854,PRESTONSBURG CITY UTILITIES,0,0,0,0,0,0,0,25,21,10.5,1.5,0,58,0,0,0,0,0,0,840,53,116,47,0,1,1
2017,2022-01-11,KY,15903,"PROVIDENCE, CITY OF",48,48,0,0,0,0,0,0,0,0,3,0,51,1686,0,0,0,0,0,0,0,0,31,0,1,1
2017,2022-01-11,KY,17390,RICHMOND NATURAL GAS & SEWAGE WKS,0,0,0,0,17,12,6,15,27,14,0,0,91,0,0,0,395,918,1691,877,721,551,170,0,1,1
2017,2022-01-11,KY,18144,SCOTTSVILLE GAS CO,0,0,0,0,0,0,27,0,0,0,0,0,27,1507,0,0,0,0,0,0,0,3,0,0,1,1
2017,2022-01-11,KY,18388,SOMERSET GAS SERVICE,155,155,0,0,0,0,0,0,0,0,2,0,157,4724,0,0,0,0,0,0,0,0,93,0,1,1
2017,2022-01-11,KY,18676,STURGIS NATURAL GAS SYSTEM,0,0,0,0,41,0,0,2,1,1,0,0,45,1002,0,0,0,0,19,19,38,38,16,0,1,1
2017,2022-01-11,KY,19530,"TOMPKINSVILLE, CITY OF",89,89,0,0,0,0,0,0,0,0,0,0,89,918,0,0,0,0,0,0,0,0,247,0,1,1
2017,2022-01-11,KY,20110,DUKE ENERGY KENTUCKY,0.162,0.162,0.234,0.233,25.959,238.28,96.989,160.035,360.618,493.332,77.127,0,1452.969,626,138,97,545,3740,4663,7617,26191,43997,10653,0,1,1
2017,2022-01-11,KY,21120,VANCEBURG UTILITIES GAS DEPT,0,0,0,0,10.8,0,0,7,0,0,0.2,0,18,0,0,0,282,100,100,73,0,0,20,0,1,1
2017,2022-01-11,KY,22468,WESTERN LEWIS RECTORVILLE GAS & WATER DISTRICT,28,28,0,0,0,0,0,0,0,0,0,0,28,553,0,0,0,0,0,0,0,0,0,0,1,1
2017,2022-01-11,KY,22476,ATMOS ENERGY CORPORATION - KY/MID-STATES (KENTUCKY),2113.8,2113.8,4.3,60.9,83.1,240.4,107.8,208.1,523.3,273.8,404.2,0,4019.7,0,0,7600,26493,31847,37580,22262,23375,12558,18525,0,1,1
2017,2022-01-11,KY,22602,WICKLIFFE NATURAL GAS SYSTEM,0,0,0,0,0,24,0,0,0,0,0,0,24,0,0,0,0,611,2,2,5,8,0,0,1,1
2017,2022-01-11,KY,30524,WHEELWRIGHT UTILITY COMMISSION,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,251,0,1,1
2017,2022-01-11,KY,30568,CITY OF PIKEVILLE,0,0,65,0,0,0,0,0,0,2,2,0,69,0,1538,0,0,0,0,0,10,27,24,0,1,1
2017,2022-01-11,KY,30894,"BLUEGRASS GAS SALES, INC.",0,0,0,0,0,0,0,0,46,3,0,0,49,0,0,0,0,0,0,0,471,274,84,0,1,1
2017,2022-01-11,KY,30975,"FOREXCO, INC.",0,0,0,0,0,0,0,0,114,0,0,0,114,0,0,0,0,0,0,0,430,0,0,0,1,1
2017,2022-01-11,KY,31360,MILLENNIUM ENERGY INC,0,0,0,0,0,0,0,0,7,1,1.52,0,9.52,0,0,0,0,0,0,0,19,37,16,0,1,1
2017,2022-01-11,KY,31412,GUTHRIE NATURAL GAS,0,0,0,0,0,0,0,0,12,2,1,0,15,0,0,0,0,0,0,0,148,44,13,0,1,1
2017,2022-01-11,KY,31653,CITY OF WHITE PLAINS,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,132,0,1,1
2017,2022-01-11,KY,31831,SENTRA CORPORATION,0,0,0,0,0,0,0,0,10,10,18,0,38,0,0,0,0,0,0,0,50,150,19,0,1,1
2017,2022-01-11,KY,32519,WEST LIBERTY GAS SERVICE,0,0,0,0,0,0,3.048,12.477,7.23,0.03,0.78,0,23.565,0,0,0,0,0,9,298,50,15,56,0,1,1
2017,2022-01-11,KY,32601,"KENTUCKY FRONTIER GAS,LLC",0,0,0,0,0,20.7,7,192.6,84,40.7,11.8,0,356.8,0,0,0,0,606,100,3531,1183,452,345,0,1,1
2017,2022-01-11,KY,32622,NATURAL ENERGY UTILITY CORPORATION,0,0,0,0,0,0,0,84.31,41,18.9,36.27,0,180.48,0,0,0,0,0,0,325,456,178,159,0,1,1
2017,2022-01-11,KY,32647,NAVITAS UTILITY COPORATION,0,0,0,0,0,0,0,15,10,0,9,0,34,0,0,0,0,0,0,75,50,0,27,0,1,1
2017,2022-01-11,KY,38939,IRVINGTON GAS,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,391,0,1,1
2017,2022-01-11,KY,39515,"VALLEY GAS, INC.",0,0,0,0,0,9,0,0,0,0,3,0,12,0,0,0,0,380,0,0,0,80,32,0,1,1
2017,2022-01-11,KY,39657,"SOUTHERN KENTUCKY ENERGY, LLC",0,0,0,0,0,0,0,0,0.7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,1,1
2017,2022-01-11,KY,39783,LAKE CUMBERLAND NATURAL GAS AUTHORITY,0,0,0,0,0,0,0,0,0,140,13,0,153,0,0,0,0,0,0,0,0,294,112,0,1,1
2017,2022-01-11,LA,27,ABITA SPRINGS NAT GAS & WATER,0,0,0,0,0,0,0,0,0,28,0,0,28,0,0,0,0,0,0,0,0,852,40,0,1,1
2017,2022-01-11,LA,270,"ALEXANDRIA MUNICIPLE GAS SYSTEM, CITY OF",218,218,0,0,0,50.8,36.2,60.9,138,43,24.8,0,571.7,3064,0,0,0,364,3212,4394,6065,2432,386,0,1,1
2017,2022-01-11,LA,603,CENTERPOINT ENERGY RESOURCES CORP.,2103.041,2103.041,4.842,5.443,16.8,110.717,324.264,445.114,382.601,406.891,307.258,0,4106.971,0,4956,6432,20535,23815,22971,24289,19098,15232,24451,0,1,1
2017,2022-01-11,LA,675,"ARNAUDVILLE MUNICIPLE SYSTEM, TOWN OF",40.5,40.5,0,0,0,0,0,0,0,0,2,0,42.5,645,0,0,0,0,0,0,0,0,7,0,1,1
2017,2022-01-11,LA,1064,BAKER UTILITY SYSTEM,70.82,70.82,0,0,0,0,0,0,0,3.27,1.269,0,75.359,1685,0,0,26,32,1285,185,457,27,613,0,1,1
2017,2022-01-11,LA,1072,"BALDWIN MUNICIPAL SYSTEM, TOWN OF",1,1,0,0,0,0,10,0,0,3,1,0,15,70,0,0,0,0,456,0,0,30,4,0,1,1
2017,2022-01-11,LA,1136,"BASILE, TOWN OF",0,0,0,0,0,0,0,0,19,0,0,0,19,13,0,0,0,0,0,0,859,1,3,0,1,1
2017,2022-01-11,LA,1376,"BERWICK, TOWN OF",0,0,10,0,5,5,3,1,0,0,0,0,24,0,362,50,100,25,25,25,75,83,76,0,1,1
2017,2022-01-11,LA,1680,"BOYCE MUNICIPAL SYSTEM, TOWN OF",0,0,0,0,0,0,0,0,0,0,35,0,35,0,0,0,0,0,0,0,0,0,404,0,1,1
2017,2022-01-11,LA,2092,CARENCRO GAS SYSTEM,21.7,21.7,0,0,0,0,0,0,0,0,0,0,21.7,787,0,0,0,0,0,0,0,0,0,0,1,1
2017,2022-01-11,LA,2280,CHATHAM NATURAL GAS DIV,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,218,0,0,0,0,1,1
2017,2022-01-11,LA,2476,CLAYTON GAS SYSTEM,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0,0,309,0,0,0,3,0,0,1,1
2017,2022-01-11,LA,2500,"CLINTON, TOWN OF - GAS UTIL DIST #2, E FELICIANA",0,0,0,0,30.047,0,0,0,0,0,0.003,0,30.05,0,0,0,451,0,0,0,0,0,5,0,1,1
2017,2022-01-11,LA,2548,"COLFAX GAS DEPT, TOWN OF",0,0,0,0,31,5.2,0,0,5,4.8,0,0,46,0,0,0,917,115,116,0,57,0,0,0,1,1
2017,2022-01-11,LA,2620,"COLUMBIA GULF TRANSMISSION, LLC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,1,1
2017,2022-01-11,LA,2622,"COLUMBIA, TOWN OF",0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,330,0,0,0,0,0,1,1
2017,2022-01-11,LA,2712,CONSOLIDATED GAS UTILITY DISTRICTS OF GRANT PARISH,1,1,0,0,0,172.5,0,0,0,3,2.9,0,179.4,195,0,0,0,1120,0,0,17,78,63,0,1,1
2017,2022-01-11,LA,3220,"DELCAMBRE GAS DEPT, TOWN OF",25,25,0,0,0,0,0,0,0,0,0,0,25,335,0,0,0,0,0,0,0,0,0,0,1,1
2017,2022-01-11,LA,3295,"DENHAM SPRINGS GAS DEPT, CITY OF",145,145,0,0,0,0,0,0,0,0,46.01,0,191.01,4472,0,0,0,0,0,0,0,0,2760,0,1,1
2017,2022-01-11,LA,3325,DEQUINCY GAS DEPARTMENT,0,0,0,0,0,38,2,0,17,0,0,0,57,0,0,0,0,1737,165,0,120,0,26,0,1,1
2017,2022-01-11,LA,3470,"DONALDSONVILLE, CITY OF",44,44,0,0,0,0,5,0,0,0,10,0,59,3193,0,0,0,0,0,0,0,0,0,0,1,1
2017,2022-01-11,LA,4341,"ELIZABETH, TOWN OF",0,0,0,23.2,0,1,0,18.1,5.3,3.4,9.9,0,60.9,0,0,0,0,9,0,208,41,9,17,0,1,1
2017,2022-01-11,LA,4499,CENTERPOINT ENERGY RESOURCES CORPORATION,1656.495,1656.495,32.944,143.81,246.309,293.207,165.671,166.796,237.956,285.304,193.384,0,3421.876,107922,824,2888,7587,3921,3572,3433,9563,12852,9957,0,1,1
2017,2022-01-11,LA,4550,"ESTHERWOOD, VILLAGE OF",0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,220,13,1,1,0,1,1
2017,2022-01-11,LA,4590,"EUNICE GAS DEPT, CITY OF",89.5,89.5,0,0,0,0,0,14.5,0,0.75,0.01,0,104.76,4263,0,0,0,0,0,10,20,17,12,0,1,1
2017,2022-01-11,LA,4600,"EVANGELINE GAS CO, INC",273,273,0,0,0,0,0,0,0,0,0,0,273,3670,0,0,0,0,0,0,0,0,0,0,1,1
2017,2022-01-11,LA,5370,FOREST HILL GAS SYSTEM,0,0,0,0,11,7,4,6,11,5,0,0,44,0,0,0,200,98,75,22,106,42,20,0,1,1
2017,2022-01-11,LA,6219,"EAST BATON ROUGE PARISH, GAS UTIL DIST # 1 OF",0,0,0,0,0,115,29,7,24,6,13.5,0,194.5,0,0,0,0,1043,1282,455,252,529,761,0,1,1
2017,2022-01-11,LA,6225,"EAST FELICIANA PARISH, GAS UTIL DIST # 1 OF",0,0,0,0,0,37,0,0,0,0,0,0,37,0,0,0,0,734,0,0,0,0,0,0,1,1
2017,2022-01-11,LA,6226,"EAST FELICIANA PARISH, GAS UTIL DIST # 2 OF",126,126,0,0,0,0,0,0,0,0,0,0,126,858,0,0,0,0,0,35,34,44,130,0,1,1
2017,2022-01-11,LA,6232,"POINTE COUPEE PARISH, GAS UTIL DIST # 1 OF",0,0,0,29.9,0,0,0,34.4,0,11.2,4.8,0,80.3,0,0,400,0,419,723,210,100,177,40,0,1,1
2017,2022-01-11,LA,6233,"LIVINGSTON PARISH - A, GAS UTIL DIST # 1 OF",0,0,0,0,0,92.5,0,0,0,8,4.5,0,105,0,0,0,0,852,0,0,0,84,90,0,1,1
2017,2022-01-11,LA,6235,"VERNON PARISH, GAS UTIL DIST # 1 OF",0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0,0,420,0,0,0,0,0,0,1,1
2017,2022-01-11,LA,6239,"POINTE COUPEE PARISH, GAS UTIL DIST # 2 OF",62,62,0,0,0,0,121,0,0,0,3,0,186,470,0,0,0,784,0,785,0,189,23,0,1,1
2017,2022-01-11,LA,6240,"WASHINGTON PARISH, GAS UTIL DIST # 2 OF",0,0,0,0,0,200,0,0,0,0,8,0,208,0,0,0,0,500,434,0,0,0,0,0,1,1
2017,2022-01-11,LA,6241,"WEST FELICIANA PARISH, GAS UTIL DIST # 1 OF",0,0,0,0,0,0,72.5,9.54,0,0,14.61,0,96.65,0,0,0,0,0,293,227,30,52,63,0,1,1
2017,2022-01-11,LA,6400,"GLENMORA GAS DEPT, TOWN OF",0,0,0,0,0,0,0,0,0,0,33,0,33,0,0,0,0,0,0,0,0,0,224,0,1,1
2017,2022-01-11,LA,6420,"GOLDEN MEADOW GAS DEPT, TOWN OF",0,0,0,0,0,0,4.75,0,0,0,0,0,4.75,0,0,0,0,0,31,0,2,2,0,0,1,1
2017,2022-01-11,LA,6440,"GONZALES GAS CO, TOWN OF",92,92,0,0,0,0,0,0,0,0,0,0,92,2069,0,0,0,0,0,0,0,337,83,0,1,1
2017,2022-01-11,LA,6500,GRAND COUTEAU MUNICIPAL SYSTEM,14,14,0,0,0,0,0,6,0,0,0,0,20,345,0,0,0,0,0,78,0,0,0,0,1,1
2017,2022-01-11,LA,6510,"GRAND ISLE, TOWN OF",0,0,0,0,0,0,33,0,0,2,1.1,0,36.1,0,0,0,0,0,1002,0,310,22,32,0,1,1
2017,2022-01-11,LA,6770,"GREENSBURG GAS & WATER, TOWN OF",0,0,0,0,18,0,0,0,2,2,0,0,22,0,0,0,238,0,10,10,10,11,0,0,1,1
2017,2022-01-11,LA,6840,"GUEYDAN MUNICIPAL PLANT, TOWN OF",14.1,14.1,0,0,0,0,0,0,0,0,0,0,14.1,709,0,0,0,0,0,0,0,0,0,0,1,1
2017,2022-01-11,LA,6920,"ENTERGY LOUISIANA, LLC",211,211,47,144,238,240,354,131,124,128,163,0,1780,5060,2058,8413,13952,14601,20343,9350,10036,9768,9384,0,1,1
2017,2022-01-11,LA,7100,"HARRISONBURG, VILLAGE OF",0,0,0,0,0,55,0,0,27,0,0,0,82,0,0,0,0,505,0,0,258,5,4,0,1,1
2017,2022-01-11,LA,7360,"HORNBECK GAS DEPT, CITY OF",0,0,0,0,0,67,0,10,5,5,3,0,90,0,0,0,0,771,0,30,35,0,0,0,1,1
2017,2022-01-11,LA,8010,IBERVILLE PARISH NATURAL GAS SYSTEM,0,0,0,0,113.9,0,0,0,45,29.5,8.4,0,196.8,0,0,0,2182,0,0,0,833,650,561,0,1,1
2017,2022-01-11,LA,8230,"IOTA GAS DEPT, TOWN OF",0,0,0,22,0,0,0,0,4,0,0,0,26,0,0,0,0,0,0,539,79,5,3,0,1,1
2017,2022-01-11,LA,9030,"JACKSON, TOWN OF",3,3,0,0,0,6,0,0,0,0,0,0,9,210,0,0,0,0,557,0,8,0,3,0,1,1
2017,2022-01-11,LA,9210,"JENA GAS SYSTEM, TOWN OF",6,6,0,0,0,0,16,37,0,1,0,0,60,22,0,0,0,0,264,1620,0,19,76,0,1,1
2017,2022-01-11,LA,9310,"JONESVILLE, TOWN OF",48,48,0,0,0,0,0,0,0,0,0,0,48,1095,0,0,0,0,0,0,0,1,1,0,1,1
2017,2022-01-11,LA,10060,"KAPLAN GAS DEPT, CITY OF",44,44,0,0,0,0,0,0,0,0,0,0,44,1837,0,0,0,0,0,0,0,0,8,0,1,1
2017,2022-01-11,LA,10180,KENTWOOD NATURAL GAS SYSTEM,0,0,0,0,27,0,2,0,4,0,0,0,33,0,0,0,666,0,34,0,96,0,5,0,1,1
2017,2022-01-11,LA,10260,"KINDER GAS SYSTEMS, TOWN OF",0,0,0,0,0,0,0,0,0,0,30.81,0,30.81,0,0,0,0,0,0,0,0,0,918,0,1,1
2017,2022-01-11,LA,10340,KROTZ SPRINGS GAS SYSTEM,0,0,0,0,0,0,2,9,0,0,0,0,11,0,0,0,0,0,1,176,0,0,0,0,1,1
2017,2022-01-11,LA,11392,LEONVILLE GAS SYSTEM,0,0,0,0,0,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0,354,0,12,0,1,1
2017,2022-01-11,LA,11604,"LIVINGSTON, TOWN OF",0,0,0,0,0,0,17,0,9,20,15,0,61,0,0,0,0,0,493,41,8,45,237,0,1,1
2017,2022-01-11,LA,11606,"LIVONIA, VILLAGE OF",9,9,0,0,0,0,0,0,0,0.5,0.5,0,10,348,0,0,0,0,0,0,0,38,29,0,1,1
2017,2022-01-11,LA,11656,"LOGANSPORT GAS DEPT, TOWN OF",0,0,0,0,0,8,14,0,0,0,0,0,22,0,0,0,0,103,384,0,0,0,178,0,1,1
2017,2022-01-11,LA,11800,ATMOS ENERGY CORPORATION - LOUISIANA,4.023,4.023,28.4,32.941,694.805,359.004,2366.689,2251.63,1597.254,772.544,618.9,0,8726.19,55,0,153,32629,6716,117026,87901,65181,65778,37455,0,1,1
2017,2022-01-11,LA,12036,MADISONVILLE GAS SYSTEM,0,0,0,0,27,0,0,0,22,93,28.1,0,170.1,0,0,0,630,0,16,0,217,1700,2117,0,1,1
2017,2022-01-11,LA,12162,MARINGOUIN GAS SYSTEM,20.5,20.5,0,0,0,0,0,0,0,0,0,0,20.5,481,0,0,0,0,0,0,0,116,20,0,1,1
2017,2022-01-11,LA,12330,"MELVILLE, TOWN OF",0,0,0,0,0,0,0,0,28,0,0,0,28,0,0,0,0,0,0,0,480,5,0,0,1,1
2017,2022-01-11,LA,12750,"MONTGOMERY, TOWN OF",41,41,0,0,0,0,0,0,0,0,0,0,41,560,0,0,0,0,0,0,0,0,0,0,1,1
2017,2022-01-11,LA,12758,MONTPELIER GAS SYSTEM,0,0,0,0,1,14,0,0,9,2,1,0,27,0,0,0,0,61,41,13,22,10,2,0,1,1
2017,2022-01-11,LA,12768,MOREAUVILLE GAS DEPT,67,67,0,0,0,0,0,0,0,0,0,0,67,1052,0,0,0,0,0,0,0,0,4,0,1,1
2017,2022-01-11,LA,12776,"MORGAN CITY GAS DEPT, CITY OF",0,0,0,0,0,11.8,0,56.2,5,2,1,0,76,0,0,0,0,977,0,3374,376,25,117,0,1,1
2017,2022-01-11,LA,12786,"MORGANZA, VILLAGE OF",0,0,0,0,4,0,19,0,0,0,0,0,23,0,0,0,487,31,23,18,10,12,3,0,1,1
2017,2022-01-11,LA,13360,"ENTERGY NEW ORLEANS, LLC",55,55,101,89,265,186,104,45,86,362,449,0,1742,478,11172,3893,11280,9836,7189,2257,5506,20762,26009,0,1,1
2017,2022-01-11,LA,13370,"NEW ROADS GAS SYSTEM, TOWN OF",0,0,0,39,0,0,0,5,5,2,3,0,54,0,0,1525,380,20,20,20,21,89,140,0,1,1
2017,2022-01-11,LA,13440,"NEWELLTON, TOWN OF - ST JOSEPH JOINT LINE",38,38,0,0,0,0,0,0,0,0,0,0,38,599,0,0,0,0,0,0,0,0,0,0,1,1
2017,2022-01-11,LA,13470,NEZPIQUE GAS SYSTEM INC,0,0,0,0,7,0,10.56,0,0,1.63,0,0,19.19,0,0,0,8,60,61,20,9,5,11,0,1,1
2017,2022-01-11,LA,14035,"OBERLIN, TOWN OF",0,0,0,7,7,0,0,0,0,4,2,0,20,0,0,135,103,15,15,25,35,5,28,0,1,1
2017,2022-01-11,LA,15077,PALMETTO GAS SYSTEM,0,0,0,0,0,41,8,0,0,0,0,0,49,0,0,0,0,320,10,15,4,0,1,0,1,1
2017,2022-01-11,LA,15161,"PATTERSON GAS DEPT, CITY OF",0,0,0,12,17,4,1,0,0,0,0,0,34,0,0,461,368,284,280,16,5,11,4,0,1,1
2017,2022-01-11,LA,15532,PIERRE PART NATURAL GAS INC,21,21,0,0,8,0,0,0,7,1,1.96,0,38.96,1220,0,0,0,0,0,0,246,116,124,0,1,1
2017,2022-01-11,LA,15679,"PLAQUEMINE, CITY OF",59,59,0,0,0,0,0,0,0,0,0,0,59,3296,0,0,0,0,0,0,0,0,67,0,1,1
2017,2022-01-11,LA,15763,PORT ALLEN MUNICIPAL SYSTEM,47,47,0,0,0,0,0,0,3,3,1.5,0,54.5,1287,0,0,0,0,0,0,106,208,45,0,1,1
2017,2022-01-11,LA,15770,PORT BARRE MUNICIPAL SYSTEM,0,0,0,19,0,0,0,4,4,0,0,0,27,0,0,175,0,0,0,380,175,0,0,0,1,1
2017,2022-01-11,LA,15889,PROVENCAL NATURAL GAS SERVICE,0,0,0,0,0,0,25.4,0,0,0,0,0,25.4,0,0,0,0,0,248,0,0,0,0,0,1,1
